employee_id,full_name,gender,dept_id,job_level,city,employment_type,hire_date,termination_date,status,monthly_salary_idr,satisfaction_score,last_performance_score,manager_id
1640,Oliva Widodo,Female,3,Lead,Bandung,Permanent,2017-08-14,2020-05-20,Resigned,53100000,3.9,3.7,3917
1641,"Drs. Nabila Ramadan, S.Gz",Male,9,Senior,Yogyakarta,Permanent,2016-09-28,2022-04-11,Resigned,27880000,2.9,4.8,2455
1642,"Ir. Dadap Suwarno, S.I.Kom",Male,4,Senior,Bandung,Permanent,2021-01-04,,Active,37360000,3.5,4.5,1685
1643,"Cut Zelaya Yolanda, S.Psi",Female,10,Senior,Jakarta,Permanent,2017-12-21,,Active,27710000,4.3,2.8,2218
1644,Dewi Uwais,Female,10,Mid,Medan,Permanent,2024-04-07,,Active,16280000,2.9,3.3,4732
1645,Lalita Farida,Female,7,Junior,Surabaya,Permanent,2016-08-30,2019-12-09,Resigned,10790000,1.9,3.0,2035
1646,Jessica Nashiruddin,Male,6,Mid,Bandung,Permanent,2022-08-05,,Active,20080000,2.5,4.5,5272
1647,Talia Mandasari,Female,5,Mid,Remote,Permanent,2024-08-01,,Active,20640000,2.6,3.5,4877
1648,Wirda Maryati,Male,9,Senior,Jakarta,Permanent,2020-03-07,2021-06-16,Resigned,29710000,3.7,2.9,4701
1649,Wani Hutasoit,Male,8,Mid,Yogyakarta,Permanent,2016-06-19,,Active,26670000,3.5,3.4,4283
1650,"Lintang Hutapea, S.Farm",Male,6,Senior,Jakarta,Permanent,2021-07-13,,Active,33090000,4.7,4.0,4216
1651,R. Puji Sihombing,Male,8,Mid,Yogyakarta,Contract,2017-03-20,,Active,22610000,2.8,3.2,4017
1652,Ciaobella Hutapea,Male,2,Senior,Surabaya,Permanent,2024-07-02,,Active,34610000,2.0,2.9,1654
1653,Salimah Sihombing,Female,7,Mid,Yogyakarta,Contract,2015-07-27,2022-06-30,Resigned,19080000,3.0,2.1,1464
1654,Melinda Suartini,Female,2,Lead,Yogyakarta,Permanent,2020-07-25,2024-11-20,Resigned,53260000,4.0,3.0,2331
1655,"Maria Marbun, M.M.",Male,6,Mid,Bandung,Permanent,2017-02-05,2022-08-04,Resigned,20180000,2.4,2.1,1078
1656,Melinda Gunarto,Male,4,Junior,Yogyakarta,Contract,2022-04-05,,Active,16290000,3.7,3.0,2394
1657,"Kamila Susanti, S.Farm",Female,7,Mid,Bandung,Permanent,2015-09-07,2020-06-20,Resigned,18060000,2.9,4.8,3865
1658,Suci Hakim,Male,4,Senior,Medan,Contract,2022-01-27,,Active,33770000,3.2,4.3,4588
1659,Mumpuni Uyainah,Female,7,Lead,Yogyakarta,Permanent,2023-10-08,,Active,31920000,2.4,3.9,1417
1660,Karimah Mulyani,Female,1,Junior,Medan,Permanent,2018-11-10,,Active,22860000,4.8,4.1,4270
1661,"H. Mustika Manullang, S.Ked",Female,8,Senior,Bandung,Permanent,2017-01-06,2024-03-15,Resigned,37070000,3.3,2.9,4242
1662,Samsul Sudiati,Female,6,Mid,Yogyakarta,Permanent,2015-08-28,,Active,25060000,3.3,4.0,2392
1663,"Purwa Farida, S.Gz",Male,4,Senior,Remote,Permanent,2016-10-15,,Active,38490000,4.1,3.4,1685
1664,Bagas Prakasa,Male,9,Lead,Bandung,Permanent,2023-07-27,,Active,32010000,4.9,2.3,5321
1665,"Ir. Ghani Tarihoran, S.Sos",Female,3,Junior,Bandung,Permanent,2018-12-24,,Active,20230000,3.7,2.6,2344
1666,Cut Rahmi Mangunsong,Female,6,Junior,Surabaya,Contract,2024-01-16,,Active,13520000,3.5,3.5,2066
1667,"Ihsan Uwais, S.I.Kom",Male,8,Intern,Medan,Permanent,2022-11-21,,Active,7630000,3.8,3.3,1487
1668,Vanesa Hutagalung,Male,3,Manager,Yogyakarta,Permanent,2024-05-20,,Active,73850000,2.4,4.0,1747
1669,R. Paris Utama,Male,6,Junior,Bandung,Permanent,2020-07-01,2021-04-22,Resigned,13370000,4.0,3.0,2608
1670,Iriana Yulianti,Male,6,Mid,Surabaya,Contract,2020-11-26,,Active,22070000,3.7,3.4,3237
1671,Hilda Latupono,Male,8,Mid,Surabaya,Permanent,2024-01-17,2024-08-29,Resigned,19760000,3.6,4.7,4751
1672,Oman Nashiruddin,Male,4,Junior,Bandung,Permanent,2021-07-30,,Active,16220000,3.0,4.1,3759
1673,Padma Wibisono,Female,10,Senior,Remote,Permanent,2015-10-25,,Active,26350000,4.0,3.6,3349
1674,R. Eluh Rajata,Male,8,Mid,Bandung,Probation,2018-10-10,,Active,25820000,4.5,4.2,2389
1675,"Melinda Prabowo, M.Ak",Female,10,Senior,Yogyakarta,Permanent,2023-11-18,,Active,25740000,3.2,3.0,1603
1676,Talia Lestari,Male,6,Mid,Remote,Contract,2022-12-06,,Active,19280000,1.3,2.2,1406
1677,Banawi Mansur,Female,5,Mid,Bandung,Permanent,2017-07-03,,Active,20300000,3.6,3.6,4576
1678,"Puti Mila Natsir, M.M.",Female,1,Lead,Jakarta,Probation,2016-06-05,,Active,68020000,3.5,2.2,3541
1679,Rusman Zulaika,Female,8,Junior,Medan,Permanent,2024-07-16,,Active,15290000,4.0,3.8,2078
1680,"dr. Salwa Situmorang, S.Pt",Female,3,Mid,Bandung,Permanent,2024-01-26,,Active,27550000,3.0,3.6,2593
1681,Dr. Elvin Salahudin,Male,5,Lead,Remote,Permanent,2020-07-25,,Active,38500000,5.0,3.6,3851
1682,"R. Tania Uyainah, S.E.",Female,8,Lead,Jakarta,Contract,2018-08-01,,Active,40820000,4.0,3.3,4529
1683,"Tgk. Kacung Prasetyo, S.IP",Female,6,Mid,Bandung,Permanent,2020-01-04,2021-09-04,Resigned,20120000,4.6,4.3,4917
1684,Prima Mandala,Female,1,Intern,Remote,Permanent,2017-11-17,,Active,10330000,4.4,3.4,3866
1685,Paiman Lailasari,Female,4,Lead,Bandung,Contract,2019-11-30,,Active,50390000,3.7,3.6,1830
1686,Gatra Puspasari,Female,3,Mid,Medan,Permanent,2024-11-20,,Active,28400000,3.8,4.0,4010
1687,dr. Nadia Puspasari,Female,9,Junior,Remote,Permanent,2023-11-05,,Active,13860000,3.1,2.2,3439
1688,Luwar Irawan,Male,3,Junior,Jakarta,Permanent,2016-10-28,,Active,22130000,2.4,4.7,4869
1689,Galak Widodo,Female,7,Junior,Jakarta,Permanent,2017-12-05,,Active,9770000,3.4,4.1,2897
1690,"Tantri Kuswandari, M.TI.",Female,9,Mid,Medan,Probation,2016-10-21,,Active,18550000,5.0,3.3,3896
1691,Vivi Wasita,Male,8,Junior,Medan,Contract,2018-10-16,,Active,15090000,4.0,4.2,4213
1692,"Ir. Belinda Mahendra, S.Psi",Male,6,Mid,Bandung,Permanent,2019-11-02,,Active,22490000,5.0,3.3,1168
1693,"Bagya Hartati, M.M.",Female,7,Junior,Bandung,Probation,2016-10-05,2020-12-19,Resigned,10790000,3.0,4.3,2900
1694,"Kariman Situmorang, S.E.I",Female,3,Junior,Remote,Permanent,2022-10-26,,Active,21440000,4.6,2.9,3064
1695,"Drs. Suci Rahmawati, S.E.",Female,10,Mid,Jakarta,Permanent,2018-05-03,,Active,17770000,2.7,5.0,4412
1696,"R.M. Ian Mardhiyah, S.Gz",Female,5,Mid,Yogyakarta,Permanent,2016-09-21,2017-04-04,Resigned,23230000,4.2,3.1,3883
1697,"Puti Padma Mangunsong, S.Pd",Female,10,Junior,Bandung,Permanent,2017-03-28,,Active,11730000,5.0,3.9,1271
1698,Caraka Sinaga,Female,8,Lead,Jakarta,Permanent,2015-12-02,,Active,42400000,2.8,4.0,3274
1699,"Genta Situmorang, M.TI.",Female,2,Intern,Remote,Permanent,2020-04-12,,Active,9960000,3.7,4.6,3689
1700,Zulfa Hutapea,Female,2,Junior,Yogyakarta,Permanent,2017-01-27,,Active,20280000,1.7,4.5,4579
1701,Faizah Usada,Female,9,Manager,Yogyakarta,Permanent,2015-07-02,,Active,50280000,3.8,3.2,3798
1702,T. Budi Utami,Female,2,Intern,Jakarta,Permanent,2021-04-30,2022-05-13,Resigned,9790000,3.6,4.3,2159
1703,Raisa Nasyidah,Female,6,Junior,Medan,Permanent,2023-06-26,,Active,13230000,3.8,2.8,4505
1704,Jefri Yuniar,Female,9,Senior,Medan,Permanent,2024-03-06,,Active,28270000,2.9,3.9,5017
1705,Lega Prastuti,Female,3,Mid,Yogyakarta,Permanent,2021-06-03,,Active,29850000,3.6,4.1,4632
1706,Cawisono Wahyuni,Female,3,Senior,Medan,Permanent,2024-07-29,,Active,37330000,3.8,2.9,2654
1707,Ir. Jessica Pratiwi,Male,5,Senior,Yogyakarta,Permanent,2016-05-07,,Active,35350000,4.3,4.0,4368
1708,Rudi Dabukke,Male,4,Mid,Bandung,Permanent,2017-05-17,,Active,24060000,4.0,4.1,1721
1709,Arsipatra Yuniar,Male,10,Junior,Remote,Permanent,2022-08-30,,Active,11800000,3.6,3.0,3989
1710,"Drs. Eman Yulianti, S.Kom",Female,5,Junior,Jakarta,Permanent,2018-08-02,,Active,16630000,4.0,4.9,1185
1711,"Drs. Hamzah Safitri, S.Ked",Female,7,Junior,Surabaya,Permanent,2021-03-11,,Active,9760000,2.3,3.1,5305
1712,Sari Palastri,Male,5,Mid,Medan,Permanent,2023-10-27,,Active,21690000,4.0,3.7,3189
1713,Syahrini Sihombing,Female,2,Mid,Bandung,Permanent,2016-04-05,,Active,28090000,5.0,3.6,3435
1714,Hesti Waskita,Male,9,Junior,Jakarta,Contract,2016-03-08,,Active,16640000,4.4,2.6,4041
1715,Mutia Hidayanto,Female,8,Junior,Yogyakarta,Permanent,2024-11-04,,Active,12970000,4.1,3.0,5104
1716,"Almira Manullang, M.M.",Female,2,Manager,Yogyakarta,Permanent,2015-06-03,,Active,67150000,4.5,3.4,3603
1717,Novi Hariyah,Female,10,Lead,Surabaya,Permanent,2015-06-08,,Active,38220000,3.5,3.4,2104
1718,Ganep Sudiati,Male,4,Lead,Surabaya,Contract,2023-05-13,,Active,48750000,4.4,3.6,1830
1719,Galar Simanjuntak,Male,6,Mid,Surabaya,Permanent,2018-10-15,,Active,22910000,4.2,4.4,1426
1720,"Zelda Situmorang, S.Sos",Female,2,Senior,Jakarta,Probation,2024-08-16,,Active,38840000,3.7,3.2,1109
1721,Prabawa Uwais,Male,4,Senior,Remote,Permanent,2016-07-04,,Active,41070000,3.2,3.1,2927
1722,Dr. Balamantri Simanjuntak,Female,5,Junior,Medan,Permanent,2018-01-08,,Active,14550000,3.8,3.4,2237
1723,Jaka Maheswara,Male,1,Senior,Remote,Permanent,2019-12-15,2022-09-23,Resigned,40300000,2.7,3.3,1471
1724,Mila Prayoga,Female,6,Senior,Bandung,Permanent,2024-03-16,2024-12-22,Resigned,29140000,5.0,3.9,1170
1725,Bakti Hardiansyah,Female,5,Senior,Medan,Contract,2016-07-09,,Active,33170000,3.3,3.3,3422
1726,Kiandra Susanti,Male,10,Junior,Jakarta,Permanent,2016-12-12,2019-09-10,Resigned,11240000,2.6,3.3,1733
1727,Hilda Manullang,Female,9,Senior,Remote,Permanent,2015-07-27,,Active,26700000,2.7,3.6,3440
1728,"dr. Ratih Sihotang, S.Kom",Female,9,Mid,Yogyakarta,Permanent,2024-03-27,,Active,19760000,5.0,2.9,1140
1729,"R.M. Jamil Mulyani, M.M.",Male,3,Senior,Yogyakarta,Permanent,2022-08-22,2024-03-05,Resigned,40140000,2.8,4.1,1640
1730,Ina Mandasari,Male,1,Junior,Medan,Permanent,2024-10-05,,Active,18370000,4.4,3.0,3292
1731,Bakijan Wijaya,Male,10,Mid,Remote,Contract,2024-05-24,,Active,17660000,3.5,3.8,4720
1732,drg. Dimas Pratama,Male,6,Mid,Bandung,Contract,2018-03-13,2019-03-31,Resigned,20960000,1.9,3.4,4643
1733,dr. Alika Hardiansyah,Male,10,Mid,Bandung,Permanent,2024-08-11,,Active,14840000,3.7,4.1,2461
1734,Nilam Riyanti,Female,6,Junior,Jakarta,Contract,2022-04-22,,Active,13230000,4.6,3.5,2799
1735,"Hj. Samiah Halimah, S.Pd",Male,5,Junior,Remote,Permanent,2020-04-25,,Active,13150000,3.3,2.1,3934
1736,Dt. Slamet Kurniawan,Male,10,Lead,Surabaya,Permanent,2017-07-05,,Active,36960000,4.2,2.2,2989
1737,Diana Saptono,Female,8,Junior,Surabaya,Permanent,2019-10-02,,Active,12920000,2.6,4.1,4888
1738,"Karimah Waskita, S.I.Kom",Male,4,Junior,Medan,Contract,2020-03-26,,Active,15520000,2.6,4.0,4138
1739,Himawan Habibi,Female,7,Senior,Remote,Probation,2021-07-22,2024-11-30,Resigned,22680000,4.4,2.2,2226
1740,Drs. Febi Tarihoran,Female,5,Lead,Medan,Permanent,2021-04-18,,Active,45200000,3.7,4.2,2935
1741,T. Bagya Winarno,Male,8,Mid,Remote,Permanent,2020-05-27,2022-06-12,Resigned,24530000,3.7,3.2,3539
1742,drg. Prakosa Pudjiastuti,Female,6,Senior,Remote,Permanent,2017-12-05,,Active,27820000,3.5,4.8,1835
1743,Yunita Oktaviani,Male,7,Senior,Jakarta,Contract,2020-10-19,,Active,23940000,3.3,3.4,3441
1744,"Lurhur Lazuardi, S.E.I",Female,2,Mid,Bandung,Permanent,2022-05-29,,Active,21800000,4.9,3.2,3835
1745,Hartana Wahyudin,Female,2,Junior,Yogyakarta,Permanent,2018-04-25,,Active,19400000,4.0,3.9,1039
1746,"Tgk. Kalim Utama, S.E.I",Male,9,Lead,Medan,Contract,2021-07-16,,Active,38200000,3.7,3.1,3267
1747,Luhung Melani,Female,3,Head,Remote,Permanent,2023-02-23,,Active,93770000,4.5,2.8,
1748,Olivia Gunarto,Female,1,Junior,Surabaya,Contract,2022-07-14,,Active,19680000,4.0,4.5,1862
1749,Aris Mandala,Male,2,Senior,Bandung,Permanent,2018-04-18,,Active,44430000,3.7,3.4,3809
1750,"Juli Kusmawati, M.TI.",Male,7,Senior,Remote,Permanent,2022-08-16,,Active,22460000,4.3,4.2,3168
1751,Eka Sudiati,Female,10,Mid,Surabaya,Permanent,2017-07-03,,Active,18890000,3.9,2.7,3052
1752,R.M. Gamanto Suryatmi,Female,8,Junior,Surabaya,Permanent,2019-03-03,,Active,17130000,4.4,4.1,4362
1753,Elisa Wijaya,Male,5,Senior,Medan,Permanent,2020-04-11,2024-04-29,Resigned,31870000,3.3,3.3,4425
1754,Tgk. Rika Sirait,Male,3,Mid,Medan,Permanent,2020-04-18,,Active,31890000,3.9,3.8,3218
1755,Dr. Kasiran Lestari,Female,7,Mid,Jakarta,Contract,2020-12-10,,Active,15400000,4.5,2.6,1659
1756,"Padmi Salahudin, M.Kom.",Male,10,Mid,Surabaya,Permanent,2016-07-16,,Active,19490000,3.8,3.2,4850
1757,"Cut Kartika Sitompul, S.IP",Female,2,Manager,Remote,Permanent,2016-08-09,,Active,77420000,4.1,2.3,3603
1758,Restu Samosir,Male,3,Junior,Bandung,Permanent,2020-06-20,,Active,18750000,1.9,3.3,2667
1759,"H. Teddy Usamah, S.Ked",Male,5,Junior,Bandung,Permanent,2015-01-20,,Active,14900000,2.8,4.7,1137
1760,Dr. Hani Yolanda,Male,5,Lead,Yogyakarta,Contract,2021-06-18,,Active,41720000,4.8,1.7,1884
1761,"KH. Labuh Permata, S.H.",Male,3,Manager,Remote,Permanent,2016-06-14,,Active,80200000,3.7,4.9,2002
1762,"Anastasia Padmasari, M.Kom.",Female,5,Mid,Jakarta,Permanent,2020-05-09,,Active,19180000,4.0,2.7,2882
1763,Karna Usamah,Female,5,Mid,Medan,Permanent,2015-02-27,,Active,24200000,4.6,3.5,3178
1764,"Raina Wibowo, S.E.I",Male,7,Manager,Bandung,Permanent,2022-01-10,,Active,37580000,4.8,2.8,2112
1765,"Hj. Hesti Firmansyah, M.Farm",Female,6,Senior,Yogyakarta,Permanent,2018-07-02,,Active,27610000,4.8,3.8,1426
1766,"Carla Nainggolan, S.Ked",Female,1,Mid,Surabaya,Probation,2016-11-15,2017-11-17,Resigned,31510000,4.2,4.8,4946
1767,Iriana Andriani,Female,4,Mid,Medan,Permanent,2023-03-01,,Active,22970000,3.3,2.6,2889
1768,Hendri Putra,Male,7,Junior,Yogyakarta,Permanent,2018-11-04,,Active,11400000,3.3,4.0,1035
1769,Olivia Suryatmi,Male,10,Mid,Yogyakarta,Permanent,2016-11-06,,Active,17310000,3.9,3.0,5162
1770,Zizi Halim,Male,4,Junior,Bandung,Permanent,2023-02-26,,Active,14360000,4.3,3.2,4185
1771,"Dina Maryati, S.Kom",Male,8,Lead,Remote,Contract,2016-05-19,,Active,47150000,4.0,2.9,4496
1772,Tgk. Mujur Kuswandari,Female,10,Junior,Medan,Permanent,2024-10-30,,Active,10990000,2.8,3.2,2714
1773,dr. Galar Natsir,Male,2,Mid,Jakarta,Permanent,2022-06-04,2022-12-21,Resigned,27440000,2.9,4.2,2429
1774,Patricia Siregar,Female,7,Mid,Medan,Permanent,2019-12-25,,Active,17220000,2.8,4.5,4955
1775,Tgk. Murti Zulaika,Male,1,Junior,Remote,Permanent,2017-04-21,,Active,21640000,2.9,3.5,5309
1776,"Rangga Saptono, M.Ak",Female,8,Junior,Surabaya,Permanent,2022-06-03,2024-05-15,Resigned,13570000,3.2,4.4,3098
1777,Febi Prayoga,Male,7,Junior,Jakarta,Permanent,2019-09-12,,Active,12280000,4.1,3.3,1632
1778,Puti Salahudin,Male,6,Senior,Jakarta,Permanent,2018-03-03,,Active,31620000,3.9,4.3,5272
1779,Wardaya Salahudin,Male,4,Mid,Medan,Probation,2023-09-22,,Active,21610000,3.3,4.5,4873
1780,"T. Niyaga Pranowo, M.Kom.",Female,4,Junior,Bandung,Permanent,2022-11-21,,Active,16590000,3.7,3.2,2768
1781,Natalia Tampubolon,Female,4,Junior,Yogyakarta,Permanent,2017-04-30,,Active,16780000,2.8,4.8,2768
1782,KH. Najam Saefullah,Male,2,Senior,Jakarta,Contract,2015-02-22,,Active,45700000,4.6,3.8,4823
1783,Dewi Pertiwi,Female,8,Senior,Medan,Permanent,2016-09-02,,Active,35630000,4.6,3.4,3274
1784,"Kenari Wibowo, S.Sos",Male,9,Senior,Yogyakarta,Probation,2017-11-14,,Active,26340000,3.7,4.3,4271
1785,"dr. Vera Maulana, S.Pd",Female,4,Head,Jakarta,Contract,2017-12-17,,Active,76720000,4.4,4.2,
1786,Edward Hutapea,Male,5,Senior,Remote,Permanent,2024-07-22,,Active,32330000,4.2,5.0,4936
1787,Maimunah Yolanda,Male,1,Mid,Jakarta,Permanent,2016-01-25,,Active,30710000,3.7,3.7,4181
1788,Ulva Kuswandari,Male,8,Senior,Surabaya,Permanent,2022-06-10,,Active,35020000,4.1,4.2,1010
1789,Damar Nasyiah,Female,9,Mid,Remote,Permanent,2021-12-21,,Active,15600000,4.7,3.5,5152
1790,Putri Saputra,Female,9,Manager,Yogyakarta,Permanent,2017-01-19,2022-01-12,Resigned,42970000,3.3,4.0,1153
1791,Balangga Susanti,Female,10,Mid,Yogyakarta,Permanent,2022-09-26,,Active,15710000,4.3,3.5,2873
1792,"Rini Permadi, S.H.",Male,1,Senior,Jakarta,Probation,2016-04-08,2024-11-27,Resigned,40430000,3.7,3.0,4872
1793,Mulyono Nuraini,Male,3,Lead,Medan,Permanent,2016-02-29,,Active,65930000,4.2,2.9,3219
1794,Makuta Pradipta,Female,6,Head,Surabaya,Permanent,2017-01-12,,Active,73050000,3.3,2.4,
1795,Baktianto Zulkarnain,Male,10,Lead,Jakarta,Contract,2020-06-01,,Active,31590000,3.8,4.4,2147
1796,Tina Halimah,Female,2,Senior,Surabaya,Permanent,2015-07-08,2023-05-09,Resigned,48670000,3.3,4.0,3348
1797,Maman Mandala,Male,9,Mid,Medan,Permanent,2022-07-06,,Active,19840000,3.7,4.4,1317
1798,Yoga Pudjiastuti,Male,2,Senior,Bandung,Permanent,2019-11-08,,Active,44760000,4.4,4.3,2925
1799,Hasim Yolanda,Female,7,Mid,Medan,Contract,2016-08-31,,Active,15650000,3.4,4.4,1659
1800,Natalia Yulianti,Male,2,Junior,Bandung,Permanent,2015-02-17,,Active,17330000,2.4,2.3,1220
1801,Praba Suwarno,Female,3,Senior,Bandung,Permanent,2024-07-21,,Active,42750000,4.0,2.3,2456
1802,Irma Yuliarti,Female,6,Junior,Surabaya,Permanent,2018-08-06,,Active,16000000,2.0,4.1,3973
1803,Umaya Irawan,Male,2,Senior,Yogyakarta,Contract,2021-03-04,,Active,38140000,4.4,3.5,3543
1804,"Kemal Pradipta, M.Pd",Male,7,Lead,Medan,Permanent,2020-02-24,,Active,28930000,3.8,3.2,3441
1805,"Tari Firgantoro, S.E.",Female,6,Lead,Yogyakarta,Permanent,2020-01-06,,Active,38720000,2.4,4.2,4917
1806,Zalindra Nugroho,Male,1,Mid,Jakarta,Permanent,2016-02-25,,Active,32240000,3.8,3.8,4770
1807,Raihan Widodo,Male,10,Mid,Medan,Permanent,2024-04-05,2024-12-18,Resigned,17120000,4.0,3.5,2325
1808,"drg. Cengkir Siregar, S.Gz",Male,10,Lead,Surabaya,Permanent,2022-05-05,,Active,34530000,4.6,3.5,3151
1809,Emin Purnawati,Male,6,Senior,Surabaya,Permanent,2024-02-27,2024-12-19,Resigned,25510000,3.7,3.4,1078
1810,Puti Juli Suryono,Female,4,Mid,Remote,Permanent,2023-01-14,,Active,21950000,4.6,1.9,3148
1811,Syahrini Palastri,Male,6,Senior,Jakarta,Permanent,2023-07-08,,Active,26010000,3.2,2.8,4206
1812,drg. Tirtayasa Mansur,Female,1,Intern,Remote,Permanent,2021-02-21,,Active,8210000,3.6,2.8,5096
1813,"Drs. Nadia Saputra, S.Kom",Male,5,Junior,Jakarta,Permanent,2020-07-09,2023-04-23,Resigned,14080000,3.3,3.7,4696
1814,"R. Gamblang Marpaung, M.M.",Male,2,Mid,Bandung,Permanent,2017-02-07,2022-01-01,Resigned,34030000,2.2,4.1,1749
1815,"Edi Nashiruddin, S.Ked",Male,8,Senior,Jakarta,Probation,2023-01-14,2024-09-09,Resigned,28700000,1.3,4.4,4012
1816,"Jessica Sihombing, M.Farm",Male,7,Mid,Yogyakarta,Permanent,2023-08-29,,Active,13550000,3.3,3.3,4457
1817,"Praba Nababan, S.E.",Male,7,Intern,Medan,Probation,2020-08-05,2021-05-11,Resigned,5870000,3.4,3.9,2356
1818,Hj. Latika Aryani,Female,10,Junior,Bandung,Permanent,2020-09-13,,Active,12980000,2.5,2.9,2073
1819,Tgk. Bakianto Wacana,Male,5,Junior,Jakarta,Permanent,2023-03-12,,Active,16410000,4.8,2.4,5347
1820,"Bakiono Nashiruddin, S.E.I",Female,10,Lead,Yogyakarta,Probation,2020-08-26,,Active,27780000,4.0,4.1,1271
1821,Janet Prayoga,Male,9,Senior,Surabaya,Probation,2018-01-25,,Active,33050000,3.2,3.6,3923
1822,Elon Winarno,Female,8,Junior,Medan,Permanent,2024-01-10,2024-10-21,Resigned,14730000,4.3,3.6,3098
1823,Ivan Santoso,Female,3,Junior,Surabaya,Permanent,2024-06-15,,Active,18040000,4.5,4.2,3315
1824,Ilsa Padmasari,Male,6,Senior,Remote,Permanent,2017-04-02,,Active,28160000,3.9,3.0,4879
1825,"Queen Anggriawan, S.T.",Female,3,Senior,Bandung,Permanent,2022-07-17,2024-11-08,Resigned,33930000,3.1,3.6,1616
1826,"Gatra Prakasa, S.Gz",Female,9,Senior,Medan,Permanent,2022-12-19,2024-06-11,Resigned,24570000,2.6,3.6,4682
1827,"Banara Hastuti, S.Pd",Female,2,Junior,Medan,Permanent,2022-07-24,,Active,20540000,2.5,2.8,1032
1828,Halim Mardhiyah,Female,10,Lead,Jakarta,Permanent,2024-01-24,2024-08-18,Resigned,26940000,3.2,3.1,3349
1829,"Vera Saragih, S.IP",Male,3,Mid,Bandung,Probation,2022-07-08,2023-10-04,Resigned,27770000,3.4,3.7,3482
1830,"Vero Sihombing, S.I.Kom",Female,4,Head,Remote,Contract,2016-08-22,,Active,81030000,5.0,2.5,
1831,R.A. Gawati Mansur,Male,1,Senior,Surabaya,Contract,2023-06-14,,Active,40990000,2.5,4.2,4807
1832,Eva Hasanah,Male,6,Mid,Remote,Permanent,2021-11-28,,Active,22320000,2.6,3.1,1878
1833,"Rachel Wahyudin, S.Farm",Male,7,Senior,Yogyakarta,Permanent,2023-04-29,,Active,21280000,3.4,4.0,2275
1834,"Pia Halimah, M.Pd",Female,2,Mid,Yogyakarta,Permanent,2022-10-09,,Active,25900000,3.2,2.8,1207
1835,"Ir. Rudi Pratama, S.H.",Female,6,Manager,Bandung,Permanent,2021-03-11,2023-02-03,Resigned,52130000,4.2,3.3,5491
1836,"Perkasa Riyanti, S.Pt",Female,6,Mid,Remote,Permanent,2024-04-22,,Active,19860000,3.7,3.2,3008
1837,drg. Karsana Tarihoran,Female,5,Junior,Remote,Permanent,2023-06-20,,Active,16250000,3.1,3.4,2473
1838,Vero Pratiwi,Male,6,Mid,Remote,Permanent,2018-04-19,,Active,20920000,4.2,3.2,1418
1839,Aswani Pudjiastuti,Male,3,Mid,Yogyakarta,Permanent,2023-03-30,,Active,29000000,3.1,3.8,1388
1840,Sutan Kemal Nasyiah,Female,9,Mid,Bandung,Permanent,2021-03-29,,Active,19710000,3.6,3.3,5156
1841,Catur Simbolon,Female,4,Mid,Remote,Probation,2015-01-24,,Active,25140000,3.4,4.6,1830
1842,"Drs. Maimunah Latupono, S.Kom",Male,2,Senior,Medan,Permanent,2016-09-21,,Active,36110000,5.0,2.9,3723
1843,"Restu Lestari, S.Pt",Female,4,Mid,Medan,Permanent,2020-07-02,,Active,20220000,3.0,2.6,3817
1844,drg. Rusman Hakim,Female,10,Senior,Bandung,Permanent,2020-11-22,,Active,25030000,5.0,2.8,2873
1845,Diah Mulyani,Male,2,Junior,Yogyakarta,Permanent,2019-08-31,,Active,18830000,3.4,2.6,5397
1846,Mutia Pratiwi,Male,9,Mid,Surabaya,Permanent,2024-11-27,,Active,19300000,2.1,2.9,3342
1847,Kurnia Hariyah,Female,8,Junior,Medan,Permanent,2017-06-13,,Active,17330000,4.2,3.2,5108
1848,"Respati Samosir, S.Ked",Male,9,Mid,Yogyakarta,Permanent,2016-04-14,,Active,20190000,4.1,3.6,1410
1849,Hamima Adriansyah,Male,1,Mid,Surabaya,Permanent,2015-06-13,,Active,30940000,3.0,3.8,2539
1850,"Gasti Prastuti, S.Pt",Male,9,Junior,Remote,Permanent,2019-04-30,,Active,14470000,3.8,3.8,3564
1851,Indra Situmorang,Female,9,Lead,Yogyakarta,Permanent,2020-10-07,,Active,39820000,4.3,4.0,3798
1852,"Bella Namaga, S.Gz",Female,2,Mid,Medan,Permanent,2022-04-22,,Active,28970000,4.4,3.7,2428
1853,Warji Halimah,Male,6,Mid,Medan,Permanent,2016-11-16,,Active,24170000,3.9,4.3,5168
1854,Edison Wasita,Male,4,Senior,Bandung,Contract,2017-05-13,,Active,33490000,3.6,4.0,1785
1855,Pranawa Mansur,Female,10,Mid,Remote,Contract,2024-05-15,2024-12-15,Resigned,15410000,2.4,4.2,5361
1856,"Ir. Omar Yuliarti, S.Farm",Female,10,Junior,Jakarta,Permanent,2022-04-02,,Active,11580000,5.0,3.7,1326
1857,Kezia Hassanah,Male,9,Mid,Surabaya,Permanent,2015-04-08,,Active,24100000,3.7,2.3,2996
1858,"drg. Keisha Hutapea, M.Pd",Male,8,Senior,Medan,Permanent,2015-08-11,2018-12-04,Resigned,32500000,2.5,4.2,4529
1859,Martani Tampubolon,Male,3,Mid,Yogyakarta,Permanent,2017-11-25,,Active,28920000,4.6,3.3,1074
1860,Cemani Nasyiah,Female,3,Mid,Medan,Permanent,2018-07-19,2020-05-13,Resigned,30810000,4.4,5.0,5177
1861,Paris Mahendra,Male,4,Junior,Jakarta,Permanent,2023-06-24,,Active,15230000,5.0,3.4,1685
