employee_id,full_name,gender,dept_id,job_level,city,employment_type,hire_date,termination_date,status,monthly_salary_idr,satisfaction_score,last_performance_score,manager_id
1469,"Hj. Sadina Puspasari, S.Kom",,1,Mid,Remote,Permanent,2024-01-09,,ACTIVE,28630000,4.4,2.8,4115
1470,Mila Pradana,L,9,Mid,Surabaya,Permanent,2020-05-17,,active,Rp20.820.000,2.8,3.3,2707
1471,JESSICA HASANAH,M,1,Manager,Remote,Permanent,17-05-2017,,active,65050000,4.3,3.1,4497
1472,  Lidya Kuswoyo ,F,5,Mid,,Permanent,2017-09-20,,active,Rp22.980.000,4.5,3.4,2514
1473,Maria Sihotang,L,2,Senior,Surabaya,Permanent,2021-03-11,,active,42820000,3.2,4.1,3357
1474,"  Dodo Wahyudin, S.E.I ",F,8,Mid,Medan,Contract,17/06/2018,,Active,24760000,3.9,4.1,2611
1475,"Virman Kusmawati, S.Pt",P,1,Junior,Remote,Permanent,2016-02-08,,ACTIVE,25130000,3.7,3.6,4054
1476,Radika Hutasoit,Female,6,Senior,Yogyakarta,Permanent,12-04-2017,,Active,30940000,3.7,4.1,4534
1477,Ian Kuswoyo,male,8,Mid,Medan,Probation,25-04-2023,2024-03-03,Resigned,18890000,2.7,3.8,2896
1478,"ULYA WAHYUDIN, S.E.I",female,3,Senior,Surabaya,Permanent,24/04/2018,,Active,Rp41.540.000,4.2,3.9,3067
1479,dt. langgeng purwanti,L,5,Intern,Remote,Permanent,07/08/2020,,Active,6300000,2.9,4.7,5313
1480,Tgk.  Mumpuni  Maheswara,female,9,Mid,Yogyakarta,Permanent,02/11/2023,,Active,19150000,3.0,3.4,3570
1481,Kamila Widiastuti,female,5,Senior,Yogyakarta,Permanent,11/24/2016,2023-07-09,resigned,33540000,3.1,4.3,3790
1482,"dr. Taswir Habibi, S.Pd",male,6,Mid,Remote,Permanent,16-11-2020,2021-10-14,Resigned,20060000,,2.7,5464
1483,tgk. kamila jailani,L,9,Mid,Bandung,Permanent,17-08-2019,2023-08-27,resigned,19970000,2.1,3.8,1746
1484,Drs.  Gabriella  Mangunsong,male,8,Junior,Yogyakarta,Permanent,07/02/2015,,ACTIVE,18510000,3.7,2.6,1487
1485,"Jaya Prasetyo, S.IP",,1,Mid,,Permanent,05/24/2022,,ACTIVE,29070000,3.9,3.0,1915
1486,Zulfa Puspita,F,9,Mid,Surabaya,Permanent,2015-02-18,2023-09-22,Resigned,21510000,4.1,2.9,3138
1487,calista setiawan,Female,8,Mid,Remote,Permanent,2015-03-12,,active,23950000,2.8,4.0,5229
1488,R.A. Yani Aryani,Male,2,Junior,Medan,Permanent,2016-03-14,,Active,19420000,3.4,3.2,2890
1489,"Drs. Vivi Oktaviani, M.Ak",Male,3,Mid,Surabaya,Permanent,13-12-2021,,Active,28500000,3.2,4.7,4623
1490,"Margana Puspita, S.Ked",F,4,Mid,,Permanent,20/11/2015,,Active,23090000,5.0,2.7,2259
1491,Hj. Yance Santoso,L,10,Senior,Remote,Contract,10/26/2022,,active,23800000,3.1,2.8,3845
1492,Cemeti Saputra,L,5,Senior,Remote,Permanent,2022-05-01,,ACTIVE,27750000,4.0,4.0,5203
1493,"Vanesa Saragih, S.Psi",L,8,Mid,Medan,Permanent,2019-07-19,,active,21510000,4.2,3.4,3384
1494,agnes najmudin,male,6,Lead,Yogyakarta,Permanent,18/11/2022,2024-10-09,Resigned,36520000,3.8,2.7,4917
1495,"r. padmi wahyuni, s.sos",F,2,Intern,Jakarta,Contract,06/05/2021,,Active,10530000,4.6,3.4,4459
1496,Caket Usada,L,5,Senior,Remote,Contract,2017-07-30,,Active,31850000 ,4.2,3.4,1297
1497,bakijan nuraini,female,9,Mid,Remote,Probation,2018-01-15,2019-05-14,Resigned,21270000,,3.1,1821
1498,Harimurti Andriani,L,8,Senior,Surabaya,Permanent,04/01/2017,,Active,33580000,2.7,3.8,3045
1499,Jasmin Manullang,Male,2,Junior,Jakarta,Permanent,2021-08-01,2024-04-22,Resigned,20030000,3.5,2.6,1565
1500,Ira Simbolon,male,9,Manager,Yogyakarta,Permanent,10-05-2021,,Active,45810000,4.6,4.0,5095
1501,"Drs. Lembah Hutasoit, S.Gz",Female,7,Mid,Bandung,Contract,2019-04-22,,Active,15990000,3.5,3.8,4559
1502,Candrakanta Safitri,M,7,Mid,Surabaya,Permanent,2020-08-13,,active,16530000,4.4,3.6,4794
1503,mursita hutapea,female,4,Senior,Surabaya,Permanent,08/08/2017,,Active,39710000,3.9,2.8,1685
1504,MAIMUNAH WIJAYANTI,female,3,Mid,Yogyakarta,Permanent,2023-09-04,2024-07-19,RESIGNED,Rp22.890.000,3.8,2.2,5177
1505,Nova Sudiati,F,8,Junior,Yogyakarta,Permanent,15/03/2021,,active,15760000,4.0,4.8,2515
1506,Lidya Saputra,Female,8,Mid,Surabaya,Contract,2015-12-18,,Active,23480000,3.6,4.3,2138
1507,Perkasa Mulyani,L,7,Senior,Yogyakarta,Permanent,03/12/2015,,active,25660000,1.9,3.1,3169
1508,Gangsar Astuti,male,10,Intern,Surabaya,Permanent,18/04/2023,,ACTIVE,6280000,3.7,5.0,3353
1509,edi wastuti,M,8,Senior,Surabaya,Permanent,06/16/2018,,ACTIVE,31980000,3.4,1.9,1900
1510,"Lega Laksita, M.TI.",L,4,Senior,Medan,Permanent,2017-02-06,,Active,33810000,3.2,4.1,4373
1511,"gaiman gunawan, s.h.",female,1,Senior,Medan,Permanent,02/28/2016,2020-08-14,Resigned,48620000,3.1,3.6,2376
1512,Rahayu Hakim,female,5,Mid,,Permanent,2024-09-07,,Active,22680000,3.4,3.5,4965
1513,Damu Sihombing,L,1,Senior,Bandung,Permanent,2023-02-16,,Active,36190000,2.6,3.6,2828
1514,  Pranata Mandala ,male,7,Lead,Bandung,Permanent,08-09-2022,,active,30740000,3.8,3.2,2200
1515,"T. Elvin Simbolon, S.IP",Female,9,Junior,Yogyakarta,Permanent,12/07/2020,2021-12-16,Resigned,Rp12.050.000,1.9,4.3,3002
1516,JAMAL ASTUTI,Female,10,Mid,Surabaya,Permanent,2020-06-06,,active,15950000,2.7,4.3,4261
1517,Cager Wibowo,male,6,Junior,Medan,Permanent,31-01-2023,,Active,13580000,4.5,4.3,1597
1518,H. Dartono Mardhiyah,P,4,Mid,Jakarta,Probation,2016-03-14,,active,30580000 ,3.7,4.2,1663
1519,IR. REKSA THAMRIN,P,9,Lead,Surabaya,Permanent,2024-06-09,,ACTIVE,35500000,2.9,3.4,1790
1520,Hasta Gunarto,female,8,Senior,Remote,Probation,23/02/2024,,active,29330000,4.1,4.0,3274
1521,Anita Haryanti,M,7,Mid,Remote,Permanent,15/05/2018,,ACTIVE,16920000,3.3,3.4,1804
1522,SETYA SIHOTANG,P,8,Senior,Surabaya,Permanent,2016-12-28,,active,32600000,3.9,3.3,1082
1523,drg. Queen Waskita,F,6,Junior,Surabaya,Permanent,06/16/2021,,Active,13460000,3.3,3.0,1692
1524,"  Suci Agustina, S.Pd ",female,8,Mid,Bandung,Permanent,02/04/2019,2022-09-30,Resigned,20570000,2.9,2.8,5093
1525,Halim Damanik,male,7,Manager,Jakarta,Probation,24/08/2022,,Active,38990000,4.5,2.9,4158
1526,Ella Safitri,female,2,Junior,Surabaya,,2022-12-11,,Active,19400000,3.7,3.0,2116
1527,Yance Tarihoran,M,9,Senior,Yogyakarta,Permanent,08/03/2024,,ACTIVE,27040000,2.0,3.3,1538
1528,Ibrani Kurniawan,,3,Senior,,Permanent,02/07/2022,,ACTIVE,33880000,3.5,3.0,1335
1529,Ibrani Rahmawati,F,1,Mid,Medan,Permanent,2023-11-07,2024-08-27,Resigned,26900000,2.0,2.7,1831
1530,Paramita Hutapea,,1,Mid,Remote,Permanent,2020-12-28,,Active,32990000,4.1,2.1,2915
1531,IRA SIRAIT,M,3,Lead,Remote,Contract,13/11/2023,,Active,48310000,3.0,2.8,1668
1532,Ganda Narpati,male,10,Mid,Remote,Permanent,23-03-2016,,active,18620000,4.2,3.1,1717
1533,Kajen Usada,Male,9,Senior,Medan,Probation,04-04-2022,,Active,29700000,3.0,3.0,5294
1534,Karta Melani,F,7,Mid,Yogyakarta,Permanent,06/10/2023,,ACTIVE,15660000,4.2,4.2,2067
1535,Utama Tampubolon,M,9,Mid,,Permanent,25/11/2017,,ACTIVE,18360000,3.8,2.9,2527
1536,TITI YULIARTI,Male,10,Junior,Yogyakarta,Permanent,31/12/2019,,ACTIVE,12750000,3.7,4.1,1695
1537,"R. Gilda Jailani, S.E.I",Male,8,Junior,Yogyakarta,Permanent,13/11/2018,,active,16120000,,3.9,4213
1538,FAIZAH NATSIR,F,9,Manager,Remote,Permanent,18/12/2015,,Active,48810000,4.1,3.5,2546
1539,R. VANYA YOLANDA,F,2,Mid,Bandung,Permanent,2018-11-06,,Active,26610000,3.6,2.5,2732
1540,Cecep Utami,female,3,Mid,Remote,Permanent,05/04/2020,2024-11-17,resigned,24060000,3.6,5.0,5425
1541,malika pratiwi,M,3,Mid,Jakarta,Contract,2018-05-14,2020-02-24,RESIGNED,29670000 ,2.7,2.8,3244
1542,"Drs. Ikin Zulaika, M.Farm",L,5,Junior,Remote,Permanent,2022-08-05,,Active,13990000,3.8,3.7,4954
1543,"MAKARA OKTAVIANI, S.PSI",,5,Lead,Medan,Permanent,10/03/2021,,ACTIVE,41810000,4.1,3.4,1198
1544,"Hj. Iriana Maryadi, M.M.",Female,7,Senior,Remote,Permanent,07/08/2017,,active,24540000,,4.2,5101
1545,JARWADI HANDAYANI,female,8,Junior,Bandung,Permanent,09/06/2019,2023-05-16,Resigned,16300000 ,3.1,3.4,4842
1546,"  Gadang Saefullah, M.Farm ",Female,3,Manager,Bandung,Permanent,12-05-2019,2021-01-20,Resigned,67100000,3.1,3.3,1747
1547,  Garan Mayasari ,Male,10,Mid,Bandung,Permanent,2021-06-22,2024-12-22,resigned,15400000,3.4,3.3,1067
1548,Galak Hariyah,Male,1,Mid,Yogyakarta,Permanent,02/18/2020,2024-05-20,Resigned,Rp30.040.000,3.6,4.7,2166
1549,ANI HAKIM,F,9,Senior,,Permanent,11/09/2021,,ACTIVE,25140000,2.3,2.8,1851
1550,  Yance Suwarno ,F,8,Mid,Medan,Permanent,12/12/2018,,Active,24850000,2.8,3.2,2859
1551,Mariadi Iswahyudi,,9,Mid,Remote,Permanent,21/11/2021,,active,18150000,3.9,2.7,1625
1552,Ir. Ophelia Winarno,male,10,Junior,Bandung,Permanent,04/09/2017,,ACTIVE,14980000,3.9,4.4,3349
1553,Ratna Puspasari,Male,3,Junior,Medan,Permanent,2020-09-23,,ACTIVE,Rp20.980.000,4.3,3.0,2800
1554,"h. umar gunarto, m.m.",female,4,Mid,Remote,Permanent,29/09/2019,,ACTIVE,18470000,4.6,3.2,3295
1555,"  Drs. Martana Nainggolan, S.Psi ",M,6,Mid,Surabaya,Permanent,22/03/2021,,Active,Rp20.370.000,4.1,4.0,4427
1556,Dr. Olivia Maryadi,Female,3,Senior,Jakarta,Contract,10-06-2024,,ACTIVE,46360000,3.1,3.2,3067
1557,Ihsan Jailani,Male,1,Mid,Medan,Permanent,07/06/2020,2023-01-29,Resigned,33520000,2.5,3.1,4270
1558,"Tgk. Nasab Hutasoit, M.TI.",female,8,Senior,,Permanent,2019-08-03,,Active,37950000,4.4,4.6,4012
1559,"Cawuk Gunarto, S.H.",Female,4,Senior,Medan,Permanent,06/24/2020,,ACTIVE,35600000,4.4,3.4,4441
1560,"Maida Farida, M.TI.",Male,5,Junior,Medan,Permanent,11/04/2018,2021-04-15,Resigned,16510000,4.0,4.4,3400
1561,Drs. Capa Utama,P,8,Junior,Yogyakarta,Permanent,05-05-2021,,ACTIVE,Rp15.750.000,,4.3,2156
1562,intan wibisono,L,1,Manager,Surabaya,Permanent,2021-06-03,2024-12-16,resigned,77840000,3.8,2.6,2805
1563,  Vicky Sirait ,male,10,Junior,Medan,Permanent,10/07/2023,,ACTIVE,11530000,3.4,3.6,2005
1564,"Liman Habibi, S.Psi",Female,2,Junior,Remote,Permanent,24-02-2016,,Active,21970000,3.6,4.9,4400
1565,GAMBIRA KUSWOYO,F,2,Lead,Yogyakarta,Permanent,23/10/2024,,ACTIVE,45270000 ,3.5,3.5,2495
1566,Ir. Harsana Suryono,M,4,Mid,Jakarta,Permanent,04/12/2019,,ACTIVE,25080000,4.1,3.8,4887
1567,TARI WAHYUNI,M,6,Intern,Medan,Permanent,05/09/2017,,Active,7490000,3.7,2.9,2806
1568,R. Juli Hutapea,female,8,Junior,Bandung,Contract,10/11/2016,,Active,16690000,,3.0,3612
1569,Hj. Dinda Tampubolon,male,6,Mid,Surabaya,Permanent,05/24/2021,,Active,20030000,,3.7,5462
1570,safina wijayanti,Male,4,Mid,Surabaya,Permanent,2018-08-18,,active,26690000,4.7,3.8,1663
1571,Diah Riyanti,Female,4,Mid,Remote,Contract,08/15/2024,,active,27030000,3.4,4.0,2183
1572,"Chelsea Saragih, M.Pd",,6,Mid,Jakarta,Probation,31/05/2023,,ACTIVE,18530000 ,3.5,2.6,1369
1573,syahrini sitompul,Male,6,Manager,Bandung,Permanent,13/11/2022,,ACTIVE,42070000,2.6,3.3,5491
1574,"R. Salsabila Novitasari, S.Pt",P,3,Mid,Remote,Permanent,16-04-2024,,Active,23850000,4.0,2.8,3335
1575,"Mumpuni Anggraini, M.TI.",L,4,Lead,Remote,Permanent,2021-06-23,,active,49150000,2.9,3.9,3089
1576,Anita Tarihoran,Female,7,Mid,Jakarta,Permanent,11/06/2015,,Active,17080000,3.7,4.1,4903
1577,Elvina  Prabowo,F,7,Mid,Surabaya,Permanent,2022-10-16,,ACTIVE,15330000,3.5,4.3,1447
1578,Vivi Laksita,female,2,Mid,Remote,Permanent,2018-09-02,,Active,28080000,3.8,4.6,2602
1579,Darmanto Mandala,Female,1,Mid,Surabaya,Contract,02/13/2022,,ACTIVE,29080000,4.7,2.9,1333
1580,Bahuwarna Sihombing,,10,Junior,Bandung,Permanent,06/11/2017,,active,12430000,2.8,3.9,5326
1581,"Puti Ophelia Namaga, M.TI.",Female,9,Junior,Medan,Permanent,15/04/2024,,Active,12480000 ,3.8,2.8,2996
1582,Mitra Sirait,P,2,Senior,,Permanent,11/03/2023,2024-10-22,resigned,35940000,3.3,2.2,3770
1583,"Drs. Cahyadi Riyanti, S.Sos",F,5,Mid,Bandung,Permanent,08/03/2015,,ACTIVE,21010000,3.9,3.0,1386
1584,Carub Najmudin,male,7,Senior,Remote,Contract,19/10/2019,,ACTIVE,Rp25.630.000,3.2,3.1,1304
1585,"Ir. Yessi Marbun, M.M.",P,1,Junior,Surabaya,Permanent,2016-10-13,,ACTIVE,20680000,2.3,3.5,2823
1586,Hendra  Utama,P,7,Junior,Jakarta,Permanent,10/22/2017,2020-02-26,RESIGNED,11240000,2.5,2.5,4435
1587,"NAJIB PRAKASA, M.M.",P,10,Junior,Bandung,Permanent,02/21/2023,,active,12810000,2.1,3.6,1456
1588,Tgk. Umi Hassanah,L,2,Lead,Yogyakarta,Permanent,22-11-2022,2023-12-25,resigned,54790000,3.7,2.9,4232
1589,Kasusra Permadi,M,7,Intern,Jakarta,Permanent,2020-10-28,,Active,5700000,2.9,3.3,2897
1590,Yessi Halimah,P,1,Junior,Remote,Permanent,2024-02-29,2024-12-13,Resigned,20840000,3.6,4.4,3860
1591,"  R.A. Kartika Wastuti, M.Farm ",male,1,Lead,Remote,Contract,2017-07-26,,active,60720000,3.0,4.7,5107
1592,Malika Suryono,L,2,Mid,Surabaya,Permanent,2018-07-07,,Active,31450000,3.5,3.1,5397
1593,"dr. Jefri Nuraini, S.Farm",L,3,Senior,Bandung,Permanent,12/03/2022,,ACTIVE,44450000 ,2.6,2.9,1335
1594,Rendy Pangestu,M,5,Mid,Yogyakarta,Permanent,2021-11-04,,Active,23590000,2.4,2.5,4877
1595,"Drs. Cahyo Ramadan, S.Gz",Male,3,Junior,Yogyakarta,Permanent,2022-01-16,,Active,16980000,3.7,3.7,1994
1596,"Jaya Wahyudin, M.Pd",P,8,Junior,,Permanent,23-08-2024,,Active,14130000,3.5,3.9,2991
1597,Narji Maryati,M,6,Mid,Surabaya,Probation,08/11/2021,,ACTIVE,21460000,2.9,3.2,4654
1598,"Puti Intan Hutasoit, S.E.",Female,1,Mid,,Permanent,15/11/2023,2024-07-22,RESIGNED,27530000,,4.1,4233
1599,Mila Mulyani,P,5,Lead,Jakarta,Contract,2023-09-26,,ACTIVE,35710000,2.7,5.0,5203
1600,Radika Fujiati,F,5,Junior,Medan,Permanent,04/21/2017,,active,16830000,4.9,4.2,3200
1601,Warsita Prasetya,Female,4,Junior,Bandung,Permanent,04/25/2018,,ACTIVE,18690000,4.7,3.7,5209
1602,"Dr. Kamaria Dongoran, S.Farm",,6,Senior,,Permanent,14/09/2017,,Active,32470000,1.9,3.5,3030
1603,Harto Mardhiyah,M,10,Lead,Bandung,Permanent,01/19/2019,,ACTIVE,30380000,2.7,4.0,1205
1604,gilda winarno,P,5,Senior,Bandung,Permanent,2019-02-05,,Active,32130000,,3.5,1297
1605,Hardi Prasetyo,Male,9,Mid,Jakarta,Permanent,10/03/2015,,Active,21120000,4.8,3.9,2620
1606,Galuh Januar,Male,9,Mid,Yogyakarta,Permanent,05/09/2015,,ACTIVE,19710000,2.2,3.7,3923
1607,"  Hj. Juli Maulana, S.E.I ",P,1,Mid,Jakarta,Permanent,2019-10-01,,Active,30860000,,2.2,4225
1608,  Edison Halimah ,male,9,Mid,Medan,Probation,2018-02-10,2019-06-28,Resigned,19090000,4.3,2.7,2413
1609,"Yance Mandala, M.Kom.",L,10,Lead,Medan,Permanent,06/01/2021,,Active,34420000,4.6,3.8,2147
1610,Raisa Ardianto,male,10,Mid,Remote,Probation,2018-06-24,,active,19400000,3.6,2.5,1736
1611,Ajiman Rajasa,M,7,Senior,Yogyakarta,Permanent,26-08-2015,,active,24220000,2.5,4.2,4794
1612,  Rafid Maryadi ,L,3,Junior,Remote,Permanent,20/06/2018,,active,20890000,3.4,3.5,5235
1613,  H. Lulut Nuraini ,,6,Lead,Remote,Permanent,21-02-2015,,ACTIVE,43710000 ,3.4,3.8,3279
1614,Carla Suwarno,F,5,Senior,Remote,Permanent,2018-11-21,,active,34750000,3.3,4.2,4683
1615,Gada Maheswara,female,4,Junior,Surabaya,Permanent,2016-06-03,,active,18840000,3.9,5.0,2089
1616,Digdaya  Andriani,male,3,Manager,Surabaya,Contract,26-08-2023,,ACTIVE,61850000,4.4,4.3,1747
1617,"Putu Oktaviani, M.M.",P,8,Mid,Remote,Permanent,15-11-2020,2024-08-06,Resigned,Rp20.970.000,4.7,2.8,5127
1618,Balapati Mandasari,P,3,Mid,Yogyakarta,,2020-09-23,,active,27790000,4.8,2.1,3899
1619,  Drs. Anita Usamah ,M,8,Junior,Jakarta,Contract,2019-02-15,,ACTIVE,17120000,3.4,5.0,2887
1620,Drs. Dimas Megantara,male,9,Junior,Jakarta,Permanent,07/24/2017,,Active,14330000,3.0,2.6,2878
1621,Maria Adriansyah,L,6,Intern,Yogyakarta,Probation,28-09-2017,2022-04-25,resigned,7700000,3.8,4.8,4064
1622,dr. Halima Pertiwi,M,5,Junior,Remote,Permanent,13-08-2024,,Active,11830000,3.8,3.5,5405
1623,fitria widiastuti,Female,8,Junior,Yogyakarta,Contract,08/07/2017,,active,15550000,4.1,3.5,4662
1624,"Bakiadi Novitasari, S.I.Kom",,7,Manager,Medan,Permanent,2018-01-16,,ACTIVE,32960000,2.9,3.4,4158
1625,XANANA NOVITASARI,Male,9,Lead,Medan,Probation,04/01/2017,,Active,Rp46.110.000,2.9,3.1,2279
1626,Dr. Panji Mayasari,,10,Mid,Surabaya,Permanent,10/10/2015,,active,16410000,4.3,3.8,2791
1627,Dt. Harsaya Halimah,Female,3,Junior,Jakarta,Permanent,09/02/2018,2024-04-13,resigned,19680000,3.3,3.9,5425
1628,Makara Wibisono,F,6,Junior,Remote,Permanent,28-04-2021,,ACTIVE,12220000,3.1,4.0,5272
1629,Hafshah Budiyanto,female,2,Senior,Yogyakarta,Probation,17/02/2019,,Active,37230000,4.2,4.4,4585
1630,Winda Hidayat,male,2,Intern,Bandung,Permanent,2023-03-20,,active,11340000 ,2.4,2.6,5366
1631,Halima Wahyuni,F,1,Junior,Surabaya,Permanent,04/08/2015,,ACTIVE,26360000,3.5,4.4,4946
1632,"Bala Prastuti, S.Psi",male,7,Senior,Remote,Permanent,2018-10-04,2023-06-21,Resigned,21100000,3.1,4.1,2411
1633,ARTAWAN THAMRIN,L,6,Senior,Bandung,Permanent,20/04/2017,,active,30720000,4.5,3.4,4216
1634,Tgk. Rahmat Yuniar,L,10,Mid,Jakarta,Permanent,2016-08-06,,active,17170000,3.0,3.6,3198
1635,Radika Hariyah,,5,Mid,Remote,Contract,2024-06-25,,active,Rp20.910.000,2.9,2.9,3360
1636,"Natalia Usamah, S.E.",female,6,Senior,Medan,Permanent,22/05/2023,2024-01-05,resigned,29620000,4.0,3.7,4992
1637,"R.M. ATMA HARYANTI, S.GZ",female,4,Junior,Jakarta,Permanent,03/11/2015,,active,18310000,4.6,3.0,2728
1638,FARAH GUNAWAN,L,10,Junior,Surabaya,Probation,08/27/2017,,ACTIVE,Rp12.180.000,3.3,4.0,3434
1639,"SUTAN TIMBUL GUNARTO, S.PSI",female,1,Intern,Surabaya,Permanent,2022-11-10,,ACTIVE,10830000,2.2,3.3,5015
1640,  Oliva Widodo ,female,3,Lead,Bandung,Permanent,14/08/2017,2020-05-20,resigned,53100000,3.9,3.7,3917
1641,"Drs. Nabila Ramadan, S.Gz",M,9,Senior,Yogyakarta,Permanent,2016-09-28,2022-04-11,Resigned,27880000,2.9,4.8,2455
1642,"Ir. Dadap Suwarno, S.I.Kom",,4,Senior,Bandung,Permanent,04/01/2021,,active,37360000,3.5,4.5,1685
1643,"CUT ZELAYA YOLANDA, S.PSI",Female,10,Senior,Jakarta,Permanent,12/21/2017,,Active,27710000,4.3,2.8,2218
1644,Dewi Uwais,F,10,Mid,Medan,Permanent,07/04/2024,,Active,16280000,2.9,3.3,4732
1645,Lalita Farida,F,7,Junior,Surabaya,Permanent,2016-08-30,2019-12-09,resigned,10790000,1.9,3.0,2035
1646,Jessica Nashiruddin,Male,6,Mid,Bandung,Permanent,2022-08-05,,active,20080000,,4.5,5272
1647,Talia Mandasari,female,5,Mid,Remote,Permanent,2024-08-01,,ACTIVE,20640000,2.6,3.5,4877
1648,Wirda Maryati,L,9,Senior,Jakarta,Permanent,2020-03-07,2021-06-16,Resigned,Rp29.710.000,3.7,2.9,4701
1649,Wani Hutasoit,Male,8,Mid,Yogyakarta,Permanent,06/19/2016,,Active,26670000,3.5,3.4,4283
1650,"Lintang Hutapea, S.Farm",M,6,Senior,Jakarta,Permanent,2021-07-13,,Active,33090000,4.7,4.0,4216
1651,R. Puji Sihombing,L,8,Mid,Yogyakarta,Contract,03/20/2017,,Active,22610000,2.8,3.2,4017
1652,CIAOBELLA HUTAPEA,M,2,Senior,Surabaya,Permanent,02/07/2024,,Active,34610000,2.0,2.9,1654
1653,salimah sihombing,F,7,Mid,Yogyakarta,Contract,2015-07-27,2022-06-30,RESIGNED,19080000,3.0,2.1,1464
1654,  Melinda Suartini ,,2,Lead,Yogyakarta,Permanent,2020-07-25,2024-11-20,resigned,53260000,4.0,3.0,2331
1655,"MARIA MARBUN, M.M.",M,6,Mid,Bandung,Permanent,02/05/2017,2022-08-04,Resigned,20180000,2.4,2.1,1078
1656,Melinda Gunarto,M,4,Junior,Yogyakarta,Contract,2022-04-05,,ACTIVE,16290000,3.7,3.0,2394
1657,"  Kamila Susanti, S.Farm ",Female,7,Mid,Bandung,Permanent,07/09/2015,2020-06-20,RESIGNED,18060000,2.9,4.8,3865
1658,Suci Hakim,male,4,Senior,Medan,Contract,27-01-2022,,active,33770000,3.2,4.3,4588
1659,  Mumpuni Uyainah ,P,7,Lead,,,2023-10-08,,active,31920000,2.4,3.9,1417
1660,Karimah  Mulyani,Female,1,Junior,Medan,Permanent,10/11/2018,,ACTIVE,Rp22.860.000,4.8,4.1,4270
1661,"H. Mustika Manullang, S.Ked",female,8,Senior,Bandung,Permanent,2017-01-06,2024-03-15,resigned,37070000,3.3,2.9,4242
1662,Samsul Sudiati,P,6,Mid,Yogyakarta,Permanent,08/28/2015,,Active,25060000,3.3,4.0,2392
1663,"Purwa Farida, S.Gz",L,4,Senior,Remote,Permanent,15/10/2016,,ACTIVE,38490000,4.1,3.4,1685
1664,bagas prakasa,male,9,Lead,Bandung,,27-07-2023,,ACTIVE,Rp32.010.000,4.9,2.3,5321
1665,"Ir. Ghani Tarihoran, S.Sos",Female,3,Junior,Bandung,Permanent,24-12-2018,,active,Rp20.230.000,3.7,2.6,2344
1666,cut rahmi mangunsong,P,6,Junior,Surabaya,Contract,16/01/2024,,ACTIVE,13520000,3.5,3.5,2066
1667,"Ihsan Uwais, S.I.Kom",M,8,Intern,Medan,Permanent,2022-11-21,,ACTIVE,7630000,3.8,3.3,1487
1668,Vanesa Hutagalung,male,3,Manager,Yogyakarta,Permanent,20-05-2024,,active,73850000,2.4,4.0,1747
1669,R. PARIS UTAMA,Male,6,Junior,Bandung,Permanent,2020-07-01,2021-04-22,RESIGNED,13370000 ,4.0,3.0,2608
1670,Iriana Yulianti,Male,6,Mid,Surabaya,Contract,2020-11-26,,Active,Rp22.070.000,3.7,3.4,3237
1671,Hilda  Latupono,L,8,Mid,Surabaya,Permanent,17/01/2024,2024-08-29,Resigned,19760000,3.6,4.7,4751
1672,Oman Nashiruddin,L,4,Junior,Bandung,Permanent,2021-07-30,,Active,16220000,3.0,4.1,3759
1673,PADMA WIBISONO,Female,10,Senior,Remote,Permanent,25/10/2015,,Active,26350000,,3.6,3349
1674,R. Eluh Rajata,L,8,Mid,Bandung,Probation,10/10/2018,,active,25820000,4.5,4.2,2389
1675,"Melinda Prabowo, M.Ak",Female,10,Senior,Yogyakarta,Permanent,11/18/2023,,ACTIVE,25740000,3.2,3.0,1603
1676,Talia Lestari,male,6,Mid,Remote,Contract,2022-12-06,,Active,19280000,1.3,2.2,1406
1677,Banawi Mansur,Female,5,Mid,,Permanent,2017-07-03,,Active,20300000,3.6,3.6,4576
1678,"Puti Mila Natsir, M.M.",female,1,Lead,Jakarta,Probation,05/06/2016,,active,68020000,3.5,2.2,3541
1679,Rusman Zulaika,F,8,Junior,Medan,Permanent,2024-07-16,,ACTIVE,15290000,4.0,3.8,2078
1680,"dr. Salwa Situmorang, S.Pt",P,3,Mid,Bandung,Permanent,2024-01-26,,active,27550000,3.0,3.6,2593
1681,Dr. Elvin Salahudin,L,5,Lead,Remote,Permanent,2020-07-25,,Active,38500000,5.0,3.6,3851
1682,"R. TANIA UYAINAH, S.E.",Female,8,Lead,Jakarta,Contract,01-08-2018,,active,40820000,4.0,3.3,4529
1683,"Tgk. Kacung Prasetyo, S.IP",Female,6,Mid,Bandung,Permanent,2020-01-04,2021-09-04,resigned,20120000,,4.3,4917
1684,PRIMA MANDALA,female,1,Intern,Remote,Permanent,2017-11-17,,active,10330000,4.4,3.4,3866
1685,Paiman Lailasari,F,4,Lead,Bandung,,2019-11-30,,active,Rp50.390.000,3.7,3.6,1830
1686,gatra puspasari,,3,Mid,Medan,Permanent,20-11-2024,,active,28400000,3.8,4.0,4010
1687,dr. Nadia Puspasari,P,9,Junior,Remote,Permanent,05/11/2023,,active,13860000,3.1,2.2,3439
1688,LUWAR IRAWAN,male,3,Junior,Jakarta,Permanent,28-10-2016,,ACTIVE,22130000 ,2.4,4.7,4869
1689,GALAK WIDODO,,7,Junior,Jakarta,Permanent,05/12/2017,,Active,9770000,3.4,4.1,2897
